id,courseId,userId,updatedAt,chapters_completed,percentage_completed,certificate
656,17,8,2024-09-06 00:00:00,2,11.11111111111111,
657,18,8,2024-08-14 00:00:00,5,71.42857142857143,where.pdf
658,18,8,2024-08-26 00:00:00,4,57.14285714285714,
659,19,8,2024-08-17 00:00:00,5,83.33333333333334,
660,19,8,2024-08-28 00:00:00,2,33.33333333333333,town.pdf
661,19,8,2024-08-09 00:00:00,2,33.33333333333333,
662,20,8,2024-08-12 00:00:00,2,12.5,some.pdf
663,20,8,2024-08-25 02:42:01,7,43.75,
664,20,8,2024-09-01 00:00:00,7,43.75,
665,21,8,2024-08-11 00:00:00,2,33.33333333333333,student.pdf
666,21,8,2024-09-03 00:00:00,2,33.33333333333333,
667,21,8,2024-08-23 00:00:00,5,83.33333333333334,
668,21,8,2024-08-28 00:00:00,4,66.66666666666666,
669,21,8,2024-08-26 00:00:00,4,66.66666666666666,
670,22,8,2024-09-04 00:00:00,17,100.0,
671,22,8,2024-08-28 00:00:00,14,82.35294117647058,best.pdf
672,22,8,2024-08-21 04:53:15,8,47.05882352941176,
673,23,8,2024-08-28 00:00:00,2,13.333333333333334,community.pdf
674,23,8,2024-09-02 00:00:00,8,53.333333333333336,
675,23,8,2024-08-18 00:00:00,7,46.666666666666664,everything.pdf
676,23,8,2024-08-29 00:00:00,12,80.0,
677,23,8,2024-08-10 00:00:00,2,13.333333333333334,stay.pdf
678,24,8,2024-08-21 00:00:00,1,14.285714285714285,
679,24,8,2024-08-17 00:00:00,2,28.57142857142857,
680,24,8,2024-08-30 00:00:00,4,57.14285714285714,
681,24,8,2024-08-24 00:00:00,3,42.857142857142854,
682,24,8,2024-08-19 00:00:00,5,71.42857142857143,miss.pdf
683,25,8,2024-08-31 00:00:00,16,84.21052631578947,
684,25,8,2024-08-25 00:00:00,12,63.1578947368421,card.pdf
685,25,8,2024-08-10 00:00:00,14,73.68421052631578,tonight.pdf
686,26,8,2024-08-09 00:00:00,7,70.0,sure.pdf
687,27,8,2024-08-28 00:00:00,6,100.0,bit.pdf
688,27,8,2024-09-04 00:00:00,5,83.33333333333334,
689,27,8,2024-08-30 00:00:00,6,100.0,
690,27,8,2024-08-22 00:00:00,4,66.66666666666666,behavior.pdf
691,27,8,2024-08-10 00:00:00,5,83.33333333333334,
692,28,8,2024-08-12 00:00:00,11,61.111111111111114,military.pdf
693,28,8,2024-08-28 00:00:00,11,61.111111111111114,
694,28,8,2024-08-14 00:00:00,12,66.66666666666666,
695,28,8,2024-08-12 00:00:00,16,88.88888888888889,
696,29,8,2024-09-03 00:00:00,13,86.66666666666667,
697,29,8,2024-08-18 00:00:00,14,93.33333333333333,
698,29,8,2024-08-18 00:00:00,13,86.66666666666667,generation.pdf
699,29,8,2024-09-07 00:00:00,4,26.666666666666668,interview.pdf
700,29,8,2024-08-24 00:00:00,9,60.0,
701,30,8,2024-08-25 00:00:00,7,53.84615384615385,
702,30,8,2024-08-29 00:00:00,10,76.92307692307693,cup.pdf
703,30,8,2024-08-24 00:00:00,8,61.53846153846154,
704,1,9,2024-07-24 00:00:00,4,66.66666666666666,concern.pdf
705,1,9,2024-07-06 00:00:00,3,50.0,song.pdf
706,1,9,2024-07-14 00:00:00,1,16.666666666666664,
707,1,9,2024-06-30 00:00:00,6,100.0,until.pdf
708,1,9,2024-07-25 00:00:00,4,66.66666666666666,article.pdf
709,2,9,2024-07-14 00:00:00,13,92.85714285714286,
710,2,9,2024-07-06 00:00:00,6,42.857142857142854,
711,2,9,2024-06-27 00:00:00,5,35.714285714285715,me.pdf
712,2,9,2024-07-20 00:00:00,12,85.71428571428571,
713,3,9,2024-07-01 00:00:00,1,16.666666666666664,response.pdf
714,4,9,2024-07-14 00:00:00,6,85.71428571428571,
715,4,9,2024-07-12 00:00:00,2,28.57142857142857,say.pdf
716,4,9,2024-07-06 00:00:00,6,85.71428571428571,economy.pdf
717,4,9,2024-07-21 00:00:00,1,14.285714285714285,
718,4,9,2024-07-25 00:00:00,2,28.57142857142857,
719,5,9,2024-07-23 00:00:00,6,100.0,free.pdf
720,5,9,2024-07-18 00:00:00,3,50.0,minute.pdf
721,5,9,2024-07-26 00:00:00,5,83.33333333333334,
722,5,9,2024-07-07 00:00:00,5,83.33333333333334,light.pdf
723,6,9,2024-07-05 00:00:00,2,33.33333333333333,
724,6,9,2024-07-08 00:00:00,2,33.33333333333333,blue.pdf
725,6,9,2024-07-25 00:00:00,1,16.666666666666664,
726,6,9,2024-07-05 00:00:00,1,16.666666666666664,number.pdf
727,6,9,2024-07-27 00:00:00,1,16.666666666666664,
728,7,9,2024-07-01 00:00:00,5,62.5,
729,7,9,2024-07-16 00:00:00,1,12.5,international.pdf
730,7,9,2024-07-02 00:00:00,4,50.0,remember.pdf
731,7,9,2024-07-13 00:00:00,2,25.0,
732,7,9,2024-06-28 00:00:00,5,62.5,son.pdf
733,8,9,2024-07-24 00:00:00,4,80.0,who.pdf
734,8,9,2024-07-06 00:00:00,4,80.0,why.pdf
735,9,9,2024-07-10 00:00:00,4,80.0,class.pdf
736,9,9,2024-07-11 00:00:00,1,20.0,right.pdf
737,9,9,2024-06-30 00:00:00,1,20.0,
738,10,9,2024-07-02 00:00:00,8,88.88888888888889,act.pdf
739,10,9,2024-07-14 00:00:00,7,77.77777777777779,miss.pdf
740,10,9,2024-07-05 00:00:00,9,100.0,
741,10,9,2024-07-07 00:00:00,5,55.55555555555556,artist.pdf
742,10,9,2024-07-11 00:00:00,7,77.77777777777779,vote.pdf
743,11,9,2024-06-27 00:00:00,14,82.35294117647058,several.pdf
744,11,9,2024-07-12 00:00:00,17,100.0,
745,11,9,2024-07-02 00:00:00,6,35.294117647058826,
746,12,9,2024-09-29 21:21:53,2,20.0,common.pdf
747,12,9,2024-10-17 21:21:53,8,80.0,hundred.pdf
748,12,9,2024-10-27 21:21:53,4,40.0,
749,12,9,2024-10-05 21:21:53,1,10.0,
750,13,9,2024-07-26 00:00:00,11,64.70588235294117,than.pdf
751,13,9,2024-07-22 00:00:00,3,17.647058823529413,
752,13,9,2024-07-10 00:00:00,7,41.17647058823529,operation.pdf
753,13,9,2024-06-27 00:00:00,10,58.82352941176471,appear.pdf
754,13,9,2024-07-11 00:00:00,14,82.35294117647058,member.pdf
755,14,9,2024-07-17 00:00:00,12,75.0,
756,14,9,2024-07-11 00:00:00,15,93.75,their.pdf
757,14,9,2024-07-01 00:00:00,14,87.5,
758,15,9,2024-07-05 00:00:00,3,33.33333333333333,perform.pdf
759,16,9,2024-07-04 00:00:00,8,88.88888888888889,
760,16,9,2024-07-18 00:00:00,7,77.77777777777779,
761,17,9,2024-07-02 00:00:00,12,66.66666666666666,
762,18,9,2024-07-18 00:00:00,6,85.71428571428571,hard.pdf
763,19,9,2024-07-16 00:00:00,5,83.33333333333334,
764,19,9,2024-07-17 00:00:00,1,16.666666666666664,
765,20,9,2024-07-26 02:42:01,4,25.0,tonight.pdf
766,20,9,2024-08-04 02:42:01,6,37.5,
767,21,9,2024-07-18 00:00:00,4,66.66666666666666,
768,21,9,2024-07-22 00:00:00,2,33.33333333333333,
769,21,9,2024-06-28 00:00:00,3,50.0,design.pdf
770,21,9,2024-07-12 00:00:00,1,16.666666666666664,
771,22,9,2024-07-08 00:00:00,11,64.70588235294117,
772,23,9,2024-07-21 00:00:00,14,93.33333333333333,city.pdf
773,23,9,2024-07-11 00:00:00,8,53.333333333333336,
774,23,9,2024-07-16 00:00:00,2,13.333333333333334,
775,23,9,2024-06-29 00:00:00,7,46.666666666666664,hour.pdf
776,23,9,2024-07-14 00:00:00,12,80.0,
777,24,9,2024-07-13 00:00:00,7,100.0,speech.pdf
778,24,9,2024-07-18 00:00:00,7,100.0,
779,24,9,2024-07-07 00:00:00,5,71.42857142857143,
780,25,9,2024-06-30 00:00:00,4,21.052631578947366,
781,25,9,2024-06-30 00:00:00,13,68.42105263157895,
782,25,9,2024-07-25 00:00:00,19,100.0,
783,25,9,2024-07-01 00:00:00,9,47.368421052631575,
784,26,9,2024-07-03 00:00:00,4,40.0,
785,26,9,2024-07-09 00:00:00,5,50.0,market.pdf
786,26,9,2024-07-27 00:00:00,10,100.0,they.pdf
787,26,9,2024-07-03 00:00:00,9,90.0,although.pdf
788,26,9,2024-07-26 00:00:00,8,80.0,leader.pdf
789,27,9,2024-07-14 00:00:00,4,66.66666666666666,
790,27,9,2024-07-10 00:00:00,1,16.666666666666664,body.pdf
791,27,9,2024-07-12 00:00:00,4,66.66666666666666,
792,27,9,2024-07-20 00:00:00,1,16.666666666666664,sort.pdf
793,28,9,2024-06-29 00:00:00,4,22.22222222222222,show.pdf
794,28,9,2024-07-17 00:00:00,18,100.0,go.pdf
795,28,9,2024-07-17 00:00:00,4,22.22222222222222,
796,28,9,2024-07-25 00:00:00,3,16.666666666666664,
797,29,9,2024-06-29 00:00:00,4,26.666666666666668,
798,30,9,2024-07-02 00:00:00,7,53.84615384615385,
799,30,9,2024-07-27 00:00:00,1,7.6923076923076925,party.pdf
800,30,9,2024-07-09 00:00:00,9,69.23076923076923,determine.pdf
801,30,9,2024-07-14 00:00:00,13,100.0,his.pdf
802,30,9,2024-07-10 00:00:00,2,15.384615384615385,federal.pdf
803,1,10,2022-02-20 00:00:00,3,50.0,staff.pdf
804,1,10,2022-02-15 00:00:00,5,83.33333333333334,
805,1,10,2022-02-06 00:00:00,5,83.33333333333334,cut.pdf
806,1,10,2022-02-21 00:00:00,6,100.0,
807,2,10,2022-02-20 00:00:00,4,28.57142857142857,
808,2,10,2022-02-17 00:00:00,5,35.714285714285715,give.pdf
809,2,10,2022-02-11 00:00:00,2,14.285714285714285,
810,2,10,2022-02-13 00:00:00,9,64.28571428571429,
811,3,10,2022-02-05 00:00:00,2,33.33333333333333,sit.pdf
812,3,10,2022-02-01 00:00:00,3,50.0,
813,3,10,2022-02-13 00:00:00,6,100.0,
814,3,10,2022-02-23 00:00:00,3,50.0,
815,3,10,2022-02-02 00:00:00,6,100.0,
816,4,10,2022-02-14 00:00:00,4,57.14285714285714,right.pdf
817,4,10,2022-02-07 00:00:00,5,71.42857142857143,nation.pdf
818,4,10,2022-02-27 00:00:00,4,57.14285714285714,cut.pdf
819,4,10,2022-02-11 00:00:00,3,42.857142857142854,
820,5,10,2022-02-17 00:00:00,4,66.66666666666666,dark.pdf
821,5,10,2022-02-27 00:00:00,6,100.0,teacher.pdf
822,5,10,2022-02-20 00:00:00,5,83.33333333333334,
823,6,10,2023-04-14 13:11:12,6,100.0,someone.pdf
824,6,10,2023-05-13 13:11:12,6,100.0,loss.pdf
825,6,10,2023-06-05 13:11:12,5,83.33333333333334,might.pdf
826,7,10,2023-01-30 13:46:36,1,12.5,
827,7,10,2023-02-22 13:46:36,5,62.5,
828,7,10,2023-02-25 13:46:36,4,50.0,
829,8,10,2022-02-27 00:00:00,5,100.0,television.pdf
830,8,10,2022-02-04 00:00:00,2,40.0,five.pdf
831,8,10,2022-02-04 00:00:00,3,60.0,bed.pdf
832,8,10,2022-01-30 00:00:00,2,40.0,hot.pdf
833,9,10,2022-02-23 00:00:00,1,20.0,
834,9,10,2022-02-27 00:00:00,4,80.0,note.pdf
835,10,10,2023-03-13 20:00:45,7,77.77777777777779,
836,10,10,2023-03-18 20:00:45,6,66.66666666666666,attention.pdf
837,11,10,2022-02-20 00:00:00,2,11.76470588235294,yes.pdf
838,11,10,2022-02-02 00:00:00,9,52.94117647058824,
839,12,10,2024-09-29 21:21:53,4,40.0,
840,12,10,2024-10-24 21:21:53,6,60.0,
841,13,10,2022-02-05 00:00:00,11,64.70588235294117,
842,13,10,2022-02-13 00:00:00,11,64.70588235294117,
843,13,10,2022-01-31 00:00:00,3,17.647058823529413,create.pdf
844,14,10,2022-02-21 00:00:00,16,100.0,
845,14,10,2022-02-23 00:00:00,5,31.25,
846,15,10,2023-12-16 08:08:45,2,22.22222222222222,
847,16,10,2022-02-15 00:00:00,6,66.66666666666666,full.pdf
848,16,10,2022-02-04 00:00:00,3,33.33333333333333,
849,17,10,2022-02-14 00:00:00,13,72.22222222222221,fire.pdf
850,17,10,2022-02-28 00:00:00,10,55.55555555555556,make.pdf
851,17,10,2022-02-09 00:00:00,13,72.22222222222221,
852,17,10,2022-02-26 00:00:00,6,33.33333333333333,
853,18,10,2023-07-26 23:10:36,7,100.0,read.pdf
854,19,10,2022-02-27 00:00:00,4,66.66666666666666,whom.pdf
855,19,10,2022-02-06 00:00:00,4,66.66666666666666,
856,19,10,2022-01-31 00:00:00,2,33.33333333333333,in.pdf
857,20,10,2024-07-26 02:42:01,16,100.0,
858,20,10,2024-08-25 02:42:01,14,87.5,
859,20,10,2024-09-16 02:42:01,10,62.5,evidence.pdf
860,20,10,2024-10-12 02:42:01,5,31.25,
861,21,10,2022-02-15 00:00:00,4,66.66666666666666,
862,21,10,2022-02-10 00:00:00,4,66.66666666666666,
863,22,10,2024-07-06 04:53:15,10,58.82352941176471,
864,23,10,2022-09-16 20:12:39,2,13.333333333333334,part.pdf
865,23,10,2022-09-22 20:12:39,12,80.0,
866,23,10,2022-09-20 20:12:39,2,13.333333333333334,
867,24,10,2022-05-25 03:17:25,6,85.71428571428571,quality.pdf
868,24,10,2022-06-01 03:17:25,6,85.71428571428571,
869,24,10,2022-06-28 03:17:25,4,57.14285714285714,to.pdf
870,25,10,2023-11-25 11:49:18,7,36.84210526315789,make.pdf
871,25,10,2023-12-05 11:49:18,3,15.789473684210526,
872,25,10,2023-12-09 11:49:18,7,36.84210526315789,
873,25,10,2023-12-22 11:49:18,10,52.63157894736842,
874,25,10,2024-01-20 11:49:18,9,47.368421052631575,
875,26,10,2022-02-05 00:00:00,3,30.0,
876,26,10,2022-02-17 00:00:00,6,60.0,establish.pdf
877,26,10,2022-02-18 00:00:00,3,30.0,lot.pdf
878,26,10,2022-02-26 00:00:00,10,100.0,play.pdf
879,27,10,2023-01-13 15:47:38,4,66.66666666666666,
880,27,10,2023-01-31 15:47:38,1,16.666666666666664,according.pdf
881,28,10,2022-02-07 00:00:00,11,61.111111111111114,
882,28,10,2022-02-15 00:00:00,9,50.0,
883,28,10,2022-02-09 00:00:00,3,16.666666666666664,
884,29,10,2024-04-22 16:46:51,6,40.0,
885,29,10,2024-05-19 16:46:51,11,73.33333333333333,
886,29,10,2024-05-18 16:46:51,8,53.333333333333336,
887,30,10,2023-12-24 22:19:27,13,100.0,technology.pdf
888,30,10,2024-01-09 22:19:27,5,38.46153846153847,actually.pdf
889,30,10,2024-01-31 22:19:27,13,100.0,least.pdf
890,1,11,2020-11-26 13:56:58,4,66.66666666666666,order.pdf
891,1,11,2020-12-14 13:56:58,5,83.33333333333334,
892,1,11,2020-12-26 13:56:58,5,83.33333333333334,southern.pdf
893,1,11,2021-01-19 13:56:58,1,16.666666666666664,
894,2,11,2021-10-09 16:48:40,2,14.285714285714285,
895,2,11,2021-11-06 16:48:40,1,7.142857142857142,
896,2,11,2021-11-14 16:48:40,10,71.42857142857143,democratic.pdf
897,2,11,2021-12-02 16:48:40,13,92.85714285714286,future.pdf
898,3,11,2020-07-11 00:00:00,4,66.66666666666666,
899,3,11,2020-06-27 00:00:00,4,66.66666666666666,
900,4,11,2021-11-18 21:42:27,3,42.857142857142854,stage.pdf
901,4,11,2021-12-18 21:42:27,2,28.57142857142857,sure.pdf
902,4,11,2022-01-03 21:42:27,7,100.0,say.pdf
903,5,11,2021-01-08 22:43:58,4,66.66666666666666,
904,5,11,2021-01-23 22:43:58,1,16.666666666666664,including.pdf
905,5,11,2021-03-05 22:43:58,5,83.33333333333334,
906,6,11,2023-04-14 13:11:12,4,66.66666666666666,
907,6,11,2023-04-24 13:11:12,1,16.666666666666664,including.pdf
908,6,11,2023-05-20 13:11:12,5,83.33333333333334,role.pdf
909,7,11,2023-01-30 13:46:36,8,100.0,
910,7,11,2023-02-26 13:46:36,2,25.0,tend.pdf
911,7,11,2023-03-03 13:46:36,3,37.5,
912,7,11,2023-04-27 13:46:36,4,50.0,deal.pdf
913,8,11,2020-11-14 08:05:45,4,80.0,over.pdf
914,8,11,2020-12-09 08:05:45,1,20.0,mouth.pdf
915,9,11,2021-02-21 07:21:28,4,80.0,nearly.pdf
916,10,11,2023-03-13 20:00:45,7,77.77777777777779,
917,11,11,2020-08-24 15:06:37,3,17.647058823529413,year.pdf
918,11,11,2020-09-21 15:06:37,9,52.94117647058824,
919,12,11,2024-09-29 21:21:53,8,80.0,
920,13,11,2020-07-24 00:00:00,8,47.05882352941176,
921,14,11,2020-09-16 15:55:09,7,43.75,marriage.pdf
922,14,11,2020-10-02 15:55:09,11,68.75,
923,14,11,2020-10-22 15:55:09,4,25.0,
924,15,11,2023-12-16 08:08:45,9,100.0,always.pdf
925,15,11,2023-12-18 08:08:45,5,55.55555555555556,early.pdf
926,15,11,2024-01-23 08:08:45,2,22.22222222222222,
927,16,11,2021-04-24 01:38:32,1,11.11111111111111,tax.pdf
928,17,11,2021-12-06 11:02:39,14,77.77777777777779,night.pdf
929,18,11,2023-07-26 23:10:36,2,28.57142857142857,
930,18,11,2023-08-15 23:10:36,2,28.57142857142857,population.pdf
931,18,11,2023-09-14 23:10:36,1,14.285714285714285,team.pdf
932,18,11,2023-10-03 23:10:36,6,85.71428571428571,
933,18,11,2023-09-12 23:10:36,6,85.71428571428571,history.pdf
934,19,11,2021-06-26 15:16:59,5,83.33333333333334,until.pdf
935,19,11,2021-07-07 15:16:59,2,33.33333333333333,college.pdf
936,20,11,2024-07-26 02:42:01,13,81.25,
937,20,11,2024-08-20 02:42:01,2,12.5,
938,20,11,2024-08-15 02:42:01,6,37.5,relationship.pdf
939,20,11,2024-08-31 02:42:01,5,31.25,
940,21,11,2021-11-09 03:41:03,2,33.33333333333333,get.pdf
941,21,11,2021-11-30 03:41:03,1,16.666666666666664,Congress.pdf
942,21,11,2021-12-23 03:41:03,3,50.0,floor.pdf
943,22,11,2024-07-06 04:53:15,12,70.58823529411765,or.pdf
944,22,11,2024-07-11 04:53:15,14,82.35294117647058,
945,23,11,2022-09-16 20:12:39,11,73.33333333333333,
946,23,11,2022-09-19 20:12:39,11,73.33333333333333,
947,23,11,2022-10-26 20:12:39,5,33.33333333333333,generation.pdf
948,23,11,2022-12-06 20:12:39,8,53.333333333333336,son.pdf
949,24,11,2022-05-25 03:17:25,3,42.857142857142854,
950,24,11,2022-06-15 03:17:25,4,57.14285714285714,
951,24,11,2022-07-22 03:17:25,2,28.57142857142857,new.pdf
952,25,11,2023-11-25 11:49:18,5,26.31578947368421,
953,26,11,2020-06-25 00:00:00,5,50.0,
954,26,11,2020-07-12 14:35:42,9,90.0,
955,26,11,2020-07-19 14:35:42,10,100.0,
956,27,11,2023-01-13 15:47:38,5,83.33333333333334,station.pdf
957,27,11,2023-02-07 15:47:38,5,83.33333333333334,face.pdf
958,28,11,2020-12-28 04:51:17,9,50.0,
959,28,11,2020-12-29 04:51:17,15,83.33333333333334,
960,29,11,2024-04-22 16:46:51,4,26.666666666666668,where.pdf
961,29,11,2024-04-24 16:46:51,3,20.0,PM.pdf
962,29,11,2024-04-24 16:46:51,6,40.0,think.pdf
963,29,11,2024-05-13 16:46:51,12,80.0,western.pdf
964,29,11,2024-05-24 16:46:51,11,73.33333333333333,
965,30,11,2023-12-24 22:19:27,6,46.15384615384615,
966,30,11,2023-12-26 22:19:27,4,30.76923076923077,decision.pdf
967,1,12,2023-02-05 00:00:00,2,33.33333333333333,
968,2,12,2023-02-16 00:00:00,9,64.28571428571429,miss.pdf
969,2,12,2023-02-09 00:00:00,7,50.0,
970,3,12,2023-02-25 00:00:00,4,66.66666666666666,
971,3,12,2023-02-22 00:00:00,1,16.666666666666664,
972,3,12,2023-02-22 00:00:00,5,83.33333333333334,
973,3,12,2023-02-16 00:00:00,3,50.0,
974,3,12,2023-02-05 00:00:00,1,16.666666666666664,
975,4,12,2023-02-12 00:00:00,6,85.71428571428571,cultural.pdf
976,4,12,2023-02-23 00:00:00,7,100.0,onto.pdf
977,4,12,2023-02-13 00:00:00,6,85.71428571428571,
978,5,12,2023-02-06 00:00:00,6,100.0,
979,5,12,2023-02-07 00:00:00,6,100.0,agreement.pdf
980,5,12,2023-02-08 00:00:00,6,100.0,
981,5,12,2023-02-20 00:00:00,1,16.666666666666664,audience.pdf
982,5,12,2023-02-19 00:00:00,4,66.66666666666666,
983,6,12,2023-04-14 13:11:12,2,33.33333333333333,serious.pdf
984,6,12,2023-05-13 13:11:12,2,33.33333333333333,
985,6,12,2023-06-13 13:11:12,3,50.0,
986,6,12,2023-05-05 13:11:12,1,16.666666666666664,
987,7,12,2023-02-18 00:00:00,2,25.0,travel.pdf
988,8,12,2023-02-22 00:00:00,2,40.0,
989,9,12,2023-02-20 00:00:00,3,60.0,
990,9,12,2023-02-03 00:00:00,5,100.0,surface.pdf
991,9,12,2023-02-08 00:00:00,4,80.0,
992,9,12,2023-02-24 00:00:00,5,100.0,piece.pdf
993,9,12,2023-02-20 00:00:00,3,60.0,
994,10,12,2023-03-13 20:00:45,1,11.11111111111111,
995,11,12,2023-02-02 00:00:00,9,52.94117647058824,mention.pdf
996,12,12,2024-09-29 21:21:53,6,60.0,
997,12,12,2024-10-17 21:21:53,7,70.0,
998,13,12,2023-01-30 00:00:00,14,82.35294117647058,several.pdf
999,13,12,2023-02-19 00:00:00,8,47.05882352941176,
1000,13,12,2023-02-04 00:00:00,7,41.17647058823529,now.pdf
1001,13,12,2023-02-05 00:00:00,1,5.88235294117647,
1002,13,12,2023-02-14 00:00:00,9,52.94117647058824,
1003,14,12,2023-02-05 00:00:00,13,81.25,be.pdf
1004,14,12,2023-02-23 00:00:00,5,31.25,form.pdf
1005,14,12,2023-02-24 00:00:00,8,50.0,
1006,15,12,2023-12-16 08:08:45,8,88.88888888888889,message.pdf
1007,15,12,2023-12-19 08:08:45,4,44.44444444444444,
1008,15,12,2023-12-30 08:08:45,3,33.33333333333333,attack.pdf
1009,15,12,2023-12-31 08:08:45,4,44.44444444444444,
1010,15,12,2024-03-01 08:08:45,8,88.88888888888889,political.pdf
1011,16,12,2023-01-31 00:00:00,1,11.11111111111111,
1012,16,12,2023-02-15 00:00:00,3,33.33333333333333,
1013,16,12,2023-02-03 00:00:00,3,33.33333333333333,no.pdf
1014,16,12,2023-02-04 00:00:00,4,44.44444444444444,high.pdf
1015,16,12,2023-02-04 00:00:00,5,55.55555555555556,away.pdf
1016,17,12,2023-02-10 00:00:00,8,44.44444444444444,
1017,17,12,2023-02-19 00:00:00,18,100.0,senior.pdf
1018,18,12,2023-07-26 23:10:36,7,100.0,
1019,18,12,2023-08-09 23:10:36,3,42.857142857142854,
1020,18,12,2023-08-29 23:10:36,6,85.71428571428571,center.pdf
1021,18,12,2023-09-06 23:10:36,6,85.71428571428571,maintain.pdf
1022,18,12,2023-11-11 23:10:36,1,14.285714285714285,situation.pdf
1023,19,12,2023-02-09 00:00:00,1,16.666666666666664,
1024,19,12,2023-02-03 00:00:00,6,100.0,
1025,19,12,2023-01-29 00:00:00,1,16.666666666666664,civil.pdf
1026,19,12,2023-02-08 00:00:00,6,100.0,
1027,19,12,2023-01-28 00:00:00,4,66.66666666666666,
1028,20,12,2024-07-26 02:42:01,10,62.5,leader.pdf
1029,21,12,2023-02-25 00:00:00,1,16.666666666666664,write.pdf
1030,21,12,2023-02-06 00:00:00,6,100.0,budget.pdf
1031,21,12,2023-02-11 00:00:00,2,33.33333333333333,prove.pdf
1032,21,12,2023-02-25 00:00:00,2,33.33333333333333,Mrs.pdf
1033,21,12,2023-02-02 00:00:00,2,33.33333333333333,student.pdf
1034,22,12,2024-07-06 04:53:15,2,11.76470588235294,
1035,22,12,2024-08-04 04:53:15,11,64.70588235294117,
1036,22,12,2024-08-23 04:53:15,16,94.11764705882352,
1037,23,12,2023-02-24 00:00:00,9,60.0,movement.pdf
1038,23,12,2023-02-20 00:00:00,12,80.0,good.pdf
1039,23,12,2023-02-12 00:00:00,12,80.0,
1040,23,12,2023-02-04 00:00:00,10,66.66666666666666,
1041,24,12,2023-01-28 00:00:00,2,28.57142857142857,
1042,24,12,2023-02-04 00:00:00,5,71.42857142857143,
1043,25,12,2023-11-25 11:49:18,3,15.789473684210526,
1044,26,12,2023-02-24 00:00:00,4,40.0,
1045,27,12,2023-02-19 00:00:00,5,83.33333333333334,thing.pdf
1046,27,12,2023-02-05 00:00:00,1,16.666666666666664,
1047,27,12,2023-02-18 00:00:00,3,50.0,next.pdf
1048,28,12,2023-02-07 00:00:00,13,72.22222222222221,
1049,28,12,2023-02-13 00:00:00,17,94.44444444444444,half.pdf
1050,28,12,2023-02-11 00:00:00,4,22.22222222222222,
1051,28,12,2023-02-23 00:00:00,4,22.22222222222222,
1052,28,12,2023-02-23 00:00:00,15,83.33333333333334,
1053,29,12,2024-04-22 16:46:51,2,13.333333333333334,low.pdf
1054,29,12,2024-05-08 16:46:51,3,20.0,should.pdf
1055,29,12,2024-04-24 16:46:51,6,40.0,table.pdf
1056,30,12,2023-12-24 22:19:27,1,7.6923076923076925,value.pdf
1057,30,12,2024-01-08 22:19:27,3,23.076923076923077,green.pdf
1058,30,12,2024-01-19 22:19:27,13,100.0,
1059,1,13,2020-12-07 00:00:00,6,100.0,
1060,1,13,2020-12-11 00:00:00,4,66.66666666666666,
1061,1,13,2020-12-18 00:00:00,4,66.66666666666666,create.pdf
1062,2,13,2021-10-09 16:48:40,8,57.14285714285714,prove.pdf
1063,2,13,2021-10-29 16:48:40,6,42.857142857142854,record.pdf
1064,2,13,2021-11-02 16:48:40,11,78.57142857142857,
1065,2,13,2021-11-20 16:48:40,5,35.714285714285715,
1066,3,13,2020-12-22 00:00:00,3,50.0,
1067,3,13,2020-11-29 00:00:00,4,66.66666666666666,conference.pdf
1068,3,13,2020-12-18 00:00:00,4,66.66666666666666,
1069,3,13,2020-12-21 00:00:00,5,83.33333333333334,able.pdf
1070,3,13,2020-12-28 00:00:00,1,16.666666666666664,
1071,4,13,2021-11-18 21:42:27,5,71.42857142857143,
1072,4,13,2021-11-20 21:42:27,5,71.42857142857143,pick.pdf
1073,4,13,2021-11-26 21:42:27,4,57.14285714285714,you.pdf
1074,4,13,2022-02-04 21:42:27,3,42.857142857142854,
1075,4,13,2022-02-14 21:42:27,5,71.42857142857143,care.pdf
1076,5,13,2021-01-08 22:43:58,3,50.0,
1077,5,13,2021-02-03 22:43:58,2,33.33333333333333,
1078,5,13,2021-02-19 22:43:58,2,33.33333333333333,
1079,6,13,2023-04-14 13:11:12,2,33.33333333333333,
1080,6,13,2023-05-12 13:11:12,4,66.66666666666666,
1081,6,13,2023-04-16 13:11:12,4,66.66666666666666,anything.pdf
1082,6,13,2023-04-29 13:11:12,1,16.666666666666664,red.pdf
1083,7,13,2023-01-30 13:46:36,2,25.0,buy.pdf
1084,7,13,2023-02-27 13:46:36,4,50.0,executive.pdf
1085,7,13,2023-03-11 13:46:36,6,75.0,
1086,7,13,2023-04-30 13:46:36,5,62.5,media.pdf
1087,8,13,2020-12-22 00:00:00,5,100.0,heavy.pdf
1088,8,13,2020-12-26 00:00:00,5,100.0,
1089,8,13,2021-01-03 08:05:45,2,40.0,
1090,9,13,2021-02-21 07:21:28,1,20.0,down.pdf
1091,9,13,2021-03-02 07:21:28,3,60.0,
1092,10,13,2023-03-13 20:00:45,2,22.22222222222222,car.pdf
1093,10,13,2023-03-15 20:00:45,2,22.22222222222222,
1094,10,13,2023-04-14 20:00:45,4,44.44444444444444,
1095,11,13,2020-12-05 00:00:00,4,23.52941176470588,
1096,11,13,2020-12-18 00:00:00,7,41.17647058823529,return.pdf
1097,11,13,2020-12-16 00:00:00,9,52.94117647058824,apply.pdf
1098,12,13,2024-09-29 21:21:53,9,90.0,
1099,12,13,2024-10-15 21:21:53,2,20.0,
