userId,courseId,chapters_completed,percentage_completed,updated_year,updated_month,updated_day
42,27,5,50.0,2023,3,30
42,27,2,20.0,2023,4,1
42,28,1,16.666666666666664,2024,1,2
42,28,1,16.666666666666664,2024,1,5
42,28,1,16.666666666666664,2024,2,3
42,29,2,11.11111111111111,2023,4,14
42,29,16,88.88888888888889,2023,4,5
42,29,11,61.11111111111112,2023,3,30
42,29,5,27.77777777777778,2023,3,30
42,30,3,16.666666666666664,2023,4,5
43,1,3,60.0,2024,5,15
43,1,3,60.0,2024,5,25
43,2,4,44.44444444444444,2024,5,23
43,2,3,33.33333333333333,2024,6,9
43,2,5,55.55555555555556,2024,5,30
43,2,4,44.44444444444444,2024,5,24
43,3,9,90.0,2024,5,24
43,3,3,30.0,2024,5,19
43,3,1,10.0,2024,5,31
43,3,5,50.0,2024,5,28
43,4,14,93.33333333333331,2024,6,6
43,4,4,26.666666666666668,2024,5,21
43,4,12,80.0,2024,6,8
43,4,6,40.0,2024,5,19
43,4,10,66.66666666666666,2024,5,18
43,5,2,28.57142857142857,2024,6,10
43,5,1,14.285714285714285,2024,6,8
43,6,9,52.94117647058824,2024,5,16
43,6,3,17.647058823529413,2024,6,5
43,6,8,47.05882352941176,2024,6,3
43,6,15,88.23529411764706,2024,5,14
43,6,15,88.23529411764706,2024,5,13
43,7,1,6.25,2024,6,3
43,7,1,6.25,2024,5,15
43,8,14,93.33333333333331,2024,9,26
43,8,5,33.33333333333333,2024,10,2
43,9,1,20.0,2024,6,8
43,9,3,60.0,2024,6,6
43,9,4,80.0,2024,6,10
43,10,10,76.92307692307693,2024,7,28
43,10,4,30.76923076923077,2024,8,5
43,10,2,15.384615384615383,2024,8,15
43,11,2,15.384615384615383,2024,6,3
43,11,2,15.384615384615383,2024,5,17
43,11,3,23.07692307692308,2024,6,7
43,11,11,84.61538461538461,2024,5,21
43,12,2,25.0,2024,6,7
43,12,2,25.0,2024,6,4
43,13,4,44.44444444444444,2024,5,27
43,14,14,70.0,2024,5,29
43,15,6,42.85714285714285,2024,6,11
43,15,13,92.85714285714286,2024,5,27
43,15,1,7.142857142857142,2024,6,4
43,16,5,71.42857142857143,2024,6,11
43,16,6,85.71428571428571,2024,5,25
43,16,6,85.71428571428571,2024,6,4
43,16,2,28.57142857142857,2024,5,30
43,17,2,22.22222222222222,2024,5,13
43,17,1,11.11111111111111,2024,5,22
43,17,2,22.22222222222222,2024,6,8
43,17,6,66.66666666666666,2024,6,1
43,17,3,33.33333333333333,2024,5,14
43,18,3,27.27272727272727,2024,6,4
43,19,10,66.66666666666666,2024,5,28
43,19,6,40.0,2024,6,2
43,20,13,86.66666666666667,2024,5,23
43,20,14,93.33333333333331,2024,5,29
43,20,1,6.666666666666667,2024,6,10
43,20,13,86.66666666666667,2024,5,21
43,21,6,37.5,2024,6,7
43,21,2,12.5,2024,5,23
43,21,13,81.25,2024,6,4
43,22,10,71.42857142857143,2024,5,16
43,22,3,21.428571428571427,2024,5,15
43,22,7,50.0,2024,5,14
43,22,8,57.14285714285714,2024,5,29
43,23,4,44.44444444444444,2024,5,26
43,23,2,22.22222222222222,2024,5,23
43,24,5,83.33333333333334,2024,6,9
43,24,2,33.33333333333333,2024,6,2
43,24,5,83.33333333333334,2024,5,21
43,24,1,16.666666666666664,2024,5,28
43,25,8,53.333333333333336,2024,6,2
43,25,12,80.0,2024,5,27
43,25,3,20.0,2024,6,7
43,26,5,35.714285714285715,2024,6,2
43,26,1,7.142857142857142,2024,6,3
43,26,6,42.85714285714285,2024,5,31
43,26,13,92.85714285714286,2024,6,1
43,26,6,42.85714285714285,2024,5,23
43,27,3,30.0,2024,5,24
43,27,1,10.0,2024,5,31
43,27,1,10.0,2024,5,13
43,27,3,30.0,2024,5,17
43,28,2,33.33333333333333,2024,5,21
43,28,3,50.0,2024,6,9
43,29,17,94.44444444444444,2024,6,1
43,29,5,27.77777777777778,2024,5,28
43,29,14,77.77777777777779,2024,5,22
43,29,1,5.555555555555555,2024,6,11
43,29,6,33.33333333333333,2024,6,9
43,30,16,88.88888888888889,2024,5,18
43,30,11,61.11111111111112,2024,5,25
43,30,11,61.11111111111112,2024,6,7
44,1,4,80.0,2023,1,17
44,1,2,40.0,2023,1,17
44,1,3,60.0,2023,1,18
44,2,7,77.77777777777779,2023,2,3
44,2,7,77.77777777777779,2023,2,2
44,2,2,22.22222222222222,2023,1,13
44,2,4,44.44444444444444,2023,1,18
44,3,7,70.0,2024,5,11
44,4,4,26.666666666666668,2023,1,30
44,4,2,13.333333333333334,2023,1,29
44,4,5,33.33333333333333,2023,1,10
44,4,5,33.33333333333333,2023,1,31
44,5,6,85.71428571428571,2023,2,8
44,6,16,94.11764705882352,2024,1,4
44,7,1,6.25,2023,1,30
44,7,7,43.75,2023,1,23
44,8,1,6.666666666666667,2024,9,26
44,9,3,60.0,2023,1,23
44,9,1,20.0,2023,1,10
44,10,7,53.84615384615385,2024,7,10
44,10,9,69.23076923076923,2024,7,11
44,10,9,69.23076923076923,2024,8,15
44,10,10,76.92307692307693,2024,9,2
44,11,11,84.61538461538461,2023,2,5
44,11,6,46.15384615384615,2023,1,14
44,11,4,30.76923076923077,2023,1,16
44,11,2,15.384615384615383,2023,1,28
44,12,5,62.5,2023,2,2
44,12,3,37.5,2023,1,19
44,12,1,12.5,2023,2,7
44,12,1,12.5,2023,2,8
44,13,2,22.22222222222222,2023,2,3
44,13,6,66.66666666666666,2023,1,30
44,14,14,70.0,2023,1,21
44,14,12,60.0,2023,1,25
44,15,9,64.28571428571429,2023,1,27
44,15,12,85.71428571428571,2023,1,27
44,15,11,78.57142857142857,2023,2,4
44,16,6,85.71428571428571,2023,2,8
44,16,3,42.85714285714285,2023,1,30
44,17,2,22.22222222222222,2023,1,10
44,17,1,11.11111111111111,2023,1,21
44,17,2,22.22222222222222,2023,2,4
44,18,3,27.27272727272727,2024,4,24
44,18,3,27.27272727272727,2024,5,11
44,18,1,9.090909090909092,2024,5,8
44,18,7,63.63636363636363,2024,6,8
44,19,10,66.66666666666666,2023,1,11
44,19,10,66.66666666666666,2023,1,21
44,19,4,26.666666666666668,2023,1,22
44,19,2,13.333333333333334,2023,1,23
44,19,9,60.0,2023,1,19
44,20,13,86.66666666666667,2023,2,4
44,20,4,26.666666666666668,2023,1,28
44,21,3,18.75,2023,1,12
44,21,15,93.75,2023,1,31
44,21,1,6.25,2023,1,29
44,21,6,37.5,2023,1,29
44,21,12,75.0,2023,1,31
44,22,13,92.85714285714286,2023,1,22
44,22,1,7.142857142857142,2023,1,19
44,22,9,64.28571428571429,2023,1,26
44,23,5,55.55555555555556,2023,9,16
44,23,5,55.55555555555556,2023,9,23
44,23,8,88.88888888888889,2023,9,30
44,23,3,33.33333333333333,2023,11,9
44,23,3,33.33333333333333,2023,10,6
44,24,2,33.33333333333333,2023,7,12
44,25,12,80.0,2023,2,9
44,25,13,86.66666666666667,2023,1,25
44,25,3,20.0,2023,3,18
44,26,8,57.14285714285714,2023,11,23
44,26,12,85.71428571428571,2023,12,3
44,26,12,85.71428571428571,2023,12,13
44,26,3,21.428571428571427,2024,1,7
44,26,6,42.85714285714285,2024,1,26
44,27,6,60.0,2023,1,15
44,27,1,10.0,2023,1,10
44,27,9,90.0,2023,1,20
44,27,5,50.0,2023,1,16
44,27,5,50.0,2023,2,1
44,28,3,50.0,2024,1,2
44,29,3,16.666666666666664,2023,1,30
44,29,6,33.33333333333333,2023,2,5
44,29,5,27.77777777777778,2023,2,4
44,30,8,44.44444444444444,2023,2,5
45,1,3,60.0,2020,12,14
45,1,3,60.0,2020,12,5
45,1,3,60.0,2020,12,1
45,1,2,40.0,2020,12,7
45,3,8,80.0,2024,5,10
45,3,4,40.0,2024,5,30
45,3,8,80.0,2024,6,18
45,4,1,6.666666666666667,2021,10,7
45,4,14,93.33333333333331,2021,10,23
45,4,9,60.0,2021,10,13
45,4,7,46.66666666666666,2021,11,12
45,5,5,71.42857142857143,2021,2,24
45,6,8,47.05882352941176,2024,1,4
45,6,16,94.11764705882352,2024,1,22
45,6,7,41.17647058823529,2024,1,30
45,6,5,29.411764705882355,2024,1,28
45,6,15,88.23529411764706,2024,2,25
45,7,6,37.5,2022,8,24
45,7,6,37.5,2022,8,30
45,8,10,66.66666666666666,2024,9,26
45,8,6,40.0,2024,10,5
45,8,4,26.666666666666668,2024,11,1
45,8,6,40.0,2024,10,11
45,9,4,80.0,2020,12,11
45,9,3,60.0,2020,12,8
45,9,3,60.0,2020,12,6
45,9,4,80.0,2020,11,14
45,10,2,15.384615384615383,2024,7,10
45,11,3,23.07692307692308,2022,11,27
45,11,5,38.46153846153847,2023,1,6
45,12,2,25.0,2021,12,8
45,12,6,75.0,2021,12,15
45,12,6,75.0,2022,1,25
45,13,6,66.66666666666666,2020,12,13
45,13,7,77.77777777777779,2020,12,8
45,13,1,11.11111111111111,2020,11,27
45,14,11,55.00000000000001,2022,4,14
45,14,16,80.0,2022,4,19
45,14,15,75.0,2022,4,24
45,14,12,60.0,2022,4,29
45,14,11,55.00000000000001,2022,4,26
45,15,8,57.14285714285714,2021,12,18
45,15,1,7.142857142857142,2021,12,30
45,16,4,57.14285714285714,2020,11,21
45,16,2,28.57142857142857,2020,11,19
45,16,6,85.71428571428571,2020,11,14
45,17,2,22.22222222222222,2020,11,20
45,17,4,44.44444444444444,2020,12,13
45,17,4,44.44444444444444,2020,11,21
45,17,6,66.66666666666666,2020,11,17
45,18,2,18.181818181818183,2024,4,24
45,18,5,45.45454545454545,2024,5,2
45,19,10,66.66666666666666,2022,10,1
45,19,12,80.0,2022,10,16
45,20,5,33.33333333333333,2021,11,2
45,20,5,33.33333333333333,2021,11,22
45,20,7,46.66666666666666,2021,11,18
45,20,12,80.0,2021,12,5
45,20,7,46.66666666666666,2021,11,26
45,21,10,62.5,2021,3,21
45,21,6,37.5,2021,4,18
45,21,9,56.25,2021,4,14
45,21,1,6.25,2021,5,4
45,22,10,71.42857142857143,2022,8,1
45,23,8,88.88888888888889,2023,9,16
45,23,3,33.33333333333333,2023,9,18
45,24,1,16.666666666666664,2023,7,12
45,24,2,33.33333333333333,2023,7,31
45,24,2,33.33333333333333,2023,8,1
45,24,1,16.666666666666664,2023,7,30
45,24,2,33.33333333333333,2023,8,17
45,25,13,86.66666666666667,2023,1,23
45,25,11,73.33333333333333,2023,1,26
45,26,6,42.85714285714285,2023,11,23
45,26,1,7.142857142857142,2023,12,13
45,26,1,7.142857142857142,2023,12,5
45,27,1,10.0,2021,1,11
45,27,7,70.0,2021,1,31
45,29,10,55.55555555555556,2022,8,13
45,29,3,16.666666666666664,2022,8,17
45,29,2,11.11111111111111,2022,9,6
45,29,6,33.33333333333333,2022,8,31
45,30,1,5.555555555555555,2021,2,13
46,1,2,40.0,2020,10,8
46,1,2,40.0,2020,10,3
46,1,2,40.0,2020,9,23
46,2,8,88.88888888888889,2020,9,29
46,2,5,55.55555555555556,2020,9,23
46,3,8,80.0,2024,5,10
46,3,6,60.0,2024,5,24
46,4,7,46.66666666666666,2021,10,7
46,4,8,53.333333333333336,2021,10,12
46,4,7,46.66666666666666,2021,10,29
46,4,1,6.666666666666667,2021,11,27
46,5,3,42.85714285714285,2021,2,24
46,5,5,71.42857142857143,2021,3,8
46,5,4,57.14285714285714,2021,3,6
46,5,2,28.57142857142857,2021,3,5
46,5,4,57.14285714285714,2021,4,5
46,6,8,47.05882352941176,2024,1,4
46,7,6,37.5,2022,8,24
46,7,11,68.75,2022,9,3
46,7,4,25.0,2022,9,29
46,7,4,25.0,2022,10,5
46,7,10,62.5,2022,9,1
46,8,12,80.0,2024,9,26
46,9,3,60.0,2020,10,5
46,9,1,20.0,2020,10,14
46,9,3,60.0,2020,10,15
46,10,4,30.76923076923077,2024,7,10
46,10,10,76.92307692307693,2024,8,5
46,11,11,84.61538461538461,2022,11,27
46,11,1,7.6923076923076925,2022,12,13
46,11,9,69.23076923076923,2023,1,2
46,11,4,30.76923076923077,2022,12,12
46,12,1,12.5,2021,12,8
46,12,7,87.5,2021,12,16
46,13,7,77.77777777777779,2020,10,13
46,13,7,77.77777777777779,2020,10,7
46,14,17,85.0,2022,4,14
46,14,4,20.0,2022,4,27
46,14,15,75.0,2022,4,28
46,15,8,57.14285714285714,2021,12,18
46,15,1,7.142857142857142,2022,1,4
46,15,9,64.28571428571429,2022,1,23
46,15,7,50.0,2022,1,8
46,16,1,14.285714285714285,2020,9,20
46,17,5,55.55555555555556,2020,10,12
46,17,3,33.33333333333333,2020,10,12
46,17,6,66.66666666666666,2020,10,18
46,17,5,55.55555555555556,2020,9,23
46,18,10,90.9090909090909,2024,4,24
46,18,1,9.090909090909092,2024,4,25
46,18,7,63.63636363636363,2024,5,24
46,18,3,27.27272727272727,2024,6,11
46,19,5,33.33333333333333,2022,10,1
46,19,14,93.33333333333331,2022,10,21
46,19,13,86.66666666666667,2022,10,31
46,19,6,40.0,2022,11,18
46,19,4,26.666666666666668,2022,11,26
46,20,8,53.333333333333336,2021,11,2
46,21,5,31.25,2021,3,21
46,21,4,25.0,2021,4,10
46,22,7,50.0,2022,7,28
46,22,13,92.85714285714286,2022,8,3
46,22,5,35.714285714285715,2022,9,2
46,22,5,35.714285714285715,2022,9,23
46,22,13,92.85714285714286,2022,10,16
46,23,7,77.77777777777779,2023,9,16
46,23,3,33.33333333333333,2023,10,4
46,23,2,22.22222222222222,2023,9,28
46,23,3,33.33333333333333,2023,10,7
46,23,7,77.77777777777779,2023,9,28
46,24,3,50.0,2023,7,30
46,24,1,16.666666666666664,2023,7,16
46,24,4,66.66666666666666,2023,7,30
46,24,3,50.0,2023,9,14
46,25,9,60.0,2023,1,23
46,25,4,26.666666666666668,2023,3,2
46,25,10,66.66666666666666,2023,2,10
46,25,6,40.0,2023,3,16
46,26,2,14.285714285714285,2023,11,23
46,26,11,78.57142857142857,2023,12,10
46,26,13,92.85714285714286,2023,12,11
46,27,9,90.0,2021,1,26
46,28,1,16.666666666666664,2024,1,8
46,28,3,50.0,2024,2,7
46,29,10,55.55555555555556,2022,8,13
46,29,2,11.11111111111111,2022,8,29
46,30,10,55.55555555555556,2021,2,13
46,30,3,16.666666666666664,2021,2,15
46,30,1,5.555555555555555,2021,3,7
47,1,1,20.0,2022,6,13
47,2,6,66.66666666666666,2022,6,10
47,2,2,22.22222222222222,2022,6,14
47,2,2,22.22222222222222,2022,5,27
47,3,6,60.0,2024,5,10
47,3,5,50.0,2024,5,12
47,3,5,50.0,2024,7,3
47,4,5,33.33333333333333,2022,5,31
47,5,4,57.14285714285714,2022,5,17
47,5,2,28.57142857142857,2022,6,11
47,5,5,71.42857142857143,2022,6,13
47,6,13,76.47058823529412,2024,1,4
47,7,13,81.25,2022,8,24
47,7,4,25.0,2022,9,2
47,7,12,75.0,2022,9,25
47,8,12,80.0,2024,9,26
47,10,5,38.46153846153847,2024,7,10
47,11,3,23.07692307692308,2022,11,27
47,11,6,46.15384615384615,2022,12,5
47,11,1,7.6923076923076925,2022,12,23
47,12,2,25.0,2022,6,8
47,12,7,87.5,2022,5,31
47,12,1,12.5,2022,5,27
47,12,5,62.5,2022,5,22
47,13,4,44.44444444444444,2022,5,29
47,13,8,88.88888888888889,2022,5,30
47,13,5,55.55555555555556,2022,6,8
47,13,5,55.55555555555556,2022,6,10
47,13,5,55.55555555555556,2022,5,27
47,14,11,55.00000000000001,2022,6,1
47,15,3,21.428571428571427,2022,6,9
47,15,2,14.285714285714285,2022,5,27
47,15,11,78.57142857142857,2022,6,8
47,15,11,78.57142857142857,2022,6,7
47,15,11,78.57142857142857,2022,6,5
47,16,3,42.85714285714285,2022,6,12
47,17,4,44.44444444444444,2022,5,22
47,17,8,88.88888888888889,2022,5,19
47,17,8,88.88888888888889,2022,5,19
47,17,2,22.22222222222222,2022,6,8
47,18,4,36.36363636363637,2024,4,24
47,19,11,73.33333333333333,2022,10,1
47,19,6,40.0,2022,10,2
47,19,3,20.0,2022,10,31
47,20,12,80.0,2022,6,5
47,20,4,26.666666666666668,2022,6,15
47,20,13,86.66666666666667,2022,6,6
47,20,4,26.666666666666668,2022,5,21
47,21,15,93.75,2022,6,11
47,22,3,21.428571428571427,2022,7,28
47,22,10,71.42857142857143,2022,8,11
47,22,11,78.57142857142857,2022,8,5
47,22,12,85.71428571428571,2022,9,5
47,23,1,11.11111111111111,2023,9,16
47,24,1,16.666666666666664,2023,8,17
47,24,4,66.66666666666666,2023,7,21
47,25,14,93.33333333333331,2023,1,23
47,25,5,33.33333333333333,2023,2,10
47,26,8,57.14285714285714,2023,11,23
47,26,2,14.285714285714285,2023,12,5
47,26,8,57.14285714285714,2023,12,23
47,27,6,60.0,2022,5,29
47,27,2,20.0,2022,6,4
47,28,4,66.66666666666666,2024,1,2
47,28,4,66.66666666666666,2024,1,13
47,28,1,16.666666666666664,2024,1,4
47,28,4,66.66666666666666,2024,1,23
47,28,2,33.33333333333333,2024,2,11
47,29,2,11.11111111111111,2022,8,13
47,30,11,61.11111111111112,2022,6,6
47,30,12,66.66666666666666,2022,5,27
47,30,9,50.0,2022,5,21
47,30,5,27.77777777777778,2022,5,28
48,1,1,20.0,2020,4,18
48,2,3,33.33333333333333,2020,9,21
48,3,5,50.0,2024,5,10
48,3,5,50.0,2024,5,18
48,4,9,60.0,2021,10,12
48,4,13,86.66666666666667,2021,10,27
48,4,7,46.66666666666666,2021,10,19
48,5,4,57.14285714285714,2021,2,24
48,6,10,58.82352941176471,2024,1,4
48,6,4,23.52941176470588,2024,1,13
48,7,12,75.0,2022,8,24
48,7,3,18.75,2022,9,5
48,7,10,62.5,2022,8,26
48,8,6,40.0,2024,9,26
48,8,10,66.66666666666666,2024,10,3
48,8,2,13.333333333333334,2024,10,29
48,8,2,13.333333333333334,2024,10,4
48,9,1,20.0,2020,3,23
48,10,4,30.76923076923077,2024,7,10
48,10,5,38.46153846153847,2024,7,20
48,10,2,15.384615384615383,2024,8,7
48,11,6,46.15384615384615,2022,11,27
48,12,3,37.5,2021,12,8
48,12,3,37.5,2021,12,10
48,12,3,37.5,2021,12,28
48,12,2,25.0,2021,12,29
48,13,7,77.77777777777779,2020,7,19
48,13,3,33.33333333333333,2020,7,26
48,13,5,55.55555555555556,2020,8,13
48,13,5,55.55555555555556,2020,7,6
48,14,17,85.0,2022,4,14
48,14,6,30.0,2022,4,22
48,14,11,55.00000000000001,2022,5,14
48,14,17,85.0,2022,6,7
48,15,8,57.14285714285714,2021,12,18
48,15,2,14.285714285714285,2021,12,26
48,15,2,14.285714285714285,2021,12,30
48,16,1,14.285714285714285,2020,6,2
48,17,4,44.44444444444444,2020,3,6
48,17,8,88.88888888888889,2020,3,25
48,17,6,66.66666666666666,2020,3,24
48,17,3,33.33333333333333,2020,3,9
48,18,10,90.9090909090909,2024,4,24
48,18,2,18.181818181818183,2024,5,2
48,19,9,60.0,2022,10,1
48,19,4,26.666666666666668,2022,10,21
48,19,1,6.666666666666667,2022,10,25
48,20,3,20.0,2021,11,2
48,20,10,66.66666666666666,2021,11,13
48,21,4,25.0,2021,3,21
48,21,11,68.75,2021,3,31
48,21,1,6.25,2021,3,25
48,22,12,85.71428571428571,2022,7,28
48,22,11,78.57142857142857,2022,8,11
48,22,5,35.714285714285715,2022,8,27
48,22,11,78.57142857142857,2022,9,14
48,23,5,55.55555555555556,2023,9,16
48,23,7,77.77777777777779,2023,9,20
48,23,8,88.88888888888889,2023,9,22
48,24,4,66.66666666666666,2023,7,12
48,25,1,6.666666666666667,2023,1,23
48,25,13,86.66666666666667,2023,2,8
48,25,5,33.33333333333333,2023,1,31
48,25,11,73.33333333333333,2023,3,21
48,25,12,80.0,2023,3,24
48,26,5,35.714285714285715,2023,11,23
48,26,1,7.142857142857142,2023,12,12
48,26,9,64.28571428571429,2023,12,11
48,27,4,40.0,2021,1,11
48,27,3,30.0,2021,1,20
48,27,8,80.0,2021,2,8
48,28,5,83.33333333333334,2024,1,2
48,29,9,50.0,2022,8,13
48,29,3,16.666666666666664,2022,8,24
48,29,13,72.22222222222221,2022,8,15
48,29,7,38.88888888888889,2022,9,21
48,30,12,66.66666666666666,2021,2,13
48,30,12,66.66666666666666,2021,2,18
48,30,6,33.33333333333333,2021,2,19
49,1,3,60.0,2020,4,18
49,2,4,44.44444444444444,2020,9,12
49,2,7,77.77777777777779,2020,9,23
49,3,2,20.0,2024,5,10
49,3,5,50.0,2024,5,24
49,3,4,40.0,2024,6,9
49,3,8,80.0,2024,6,6
49,3,2,20.0,2024,6,19
49,4,9,60.0,2021,10,7
49,5,3,42.85714285714285,2021,2,24
49,5,4,57.14285714285714,2021,2,27
49,6,16,94.11764705882352,2024,1,4
49,6,7,41.17647058823529,2024,1,20
49,6,16,94.11764705882352,2024,1,24
49,6,3,17.647058823529413,2024,2,3
49,7,9,56.25,2022,8,24
49,7,12,75.0,2022,8,25
49,7,12,75.0,2022,9,21
49,7,8,50.0,2022,9,2
49,8,13,86.66666666666667,2024,9,26
49,8,6,40.0,2024,10,8
49,9,4,80.0,2020,3,16
49,9,1,20.0,2020,4,1
49,10,1,7.6923076923076925,2024,7,10
49,11,5,38.46153846153847,2022,11,27
49,11,6,46.15384615384615,2022,11,30
49,11,6,46.15384615384615,2022,12,7
49,11,10,76.92307692307693,2022,12,9
49,11,3,23.07692307692308,2023,1,14
49,12,3,37.5,2021,12,8
49,12,1,12.5,2021,12,11
49,12,7,87.5,2022,1,15
49,12,7,87.5,2022,1,31
49,12,6,75.0,2022,1,17
49,13,5,55.55555555555556,2020,7,2
49,14,18,90.0,2022,4,14
49,15,5,35.714285714285715,2021,12,18
49,15,12,85.71428571428571,2021,12,28
49,15,12,85.71428571428571,2022,1,21
49,15,6,42.85714285714285,2022,2,13
49,16,4,57.14285714285714,2020,6,6
49,16,4,57.14285714285714,2020,6,16
49,17,4,44.44444444444444,2020,3,6
49,17,2,22.22222222222222,2020,3,21
49,17,3,33.33333333333333,2020,3,16
49,18,1,9.090909090909092,2024,4,24
49,19,3,20.0,2022,10,1
49,19,13,86.66666666666667,2022,10,11
49,19,6,40.0,2022,10,22
49,19,11,73.33333333333333,2022,11,14
49,20,11,73.33333333333333,2021,11,2
49,20,6,40.0,2021,11,9
49,20,1,6.666666666666667,2021,12,6
49,20,11,73.33333333333333,2021,11,29
49,21,3,18.75,2021,3,21
49,22,8,57.14285714285714,2022,7,28
49,22,9,64.28571428571429,2022,8,15
49,22,11,78.57142857142857,2022,8,17
49,22,12,85.71428571428571,2022,8,12
49,22,5,35.714285714285715,2022,10,4
49,23,2,22.22222222222222,2023,9,16
49,23,1,11.11111111111111,2023,10,2
49,23,1,11.11111111111111,2023,9,20
49,23,1,11.11111111111111,2023,11,9
49,23,8,88.88888888888889,2023,11,3
49,24,5,83.33333333333334,2023,7,12
49,24,1,16.666666666666664,2023,7,29
49,24,5,83.33333333333334,2023,7,22
49,24,2,33.33333333333333,2023,9,7
49,25,13,86.66666666666667,2023,1,23
49,25,9,60.0,2023,1,24
49,25,1,6.666666666666667,2023,3,2
49,26,6,42.85714285714285,2023,11,23
49,27,2,20.0,2021,1,11
49,28,5,83.33333333333334,2024,1,2
49,28,5,83.33333333333334,2024,1,16
49,29,9,50.0,2022,8,13
49,30,12,66.66666666666666,2021,2,13
49,30,9,50.0,2021,2,25
49,30,1,5.555555555555555,2021,3,19
49,30,16,88.88888888888889,2021,2,19
50,2,6,66.66666666666666,2020,9,12
50,3,2,20.0,2024,5,10
50,3,6,60.0,2024,5,25
50,3,6,60.0,2024,6,11
50,3,3,30.0,2024,6,23
50,4,9,60.0,2021,10,7
50,4,13,86.66666666666667,2021,10,11
50,4,6,40.0,2021,10,17
50,5,2,28.57142857142857,2021,3,15
50,6,13,76.47058823529412,2024,1,4
50,6,6,35.294117647058826,2024,1,12
50,7,12,75.0,2022,8,24
50,7,12,75.0,2022,9,5
50,8,10,66.66666666666666,2024,9,26
50,9,3,60.0,2020,3,16
50,9,4,80.0,2020,3,20
50,9,1,20.0,2020,4,11
50,9,4,80.0,2020,3,28
50,10,11,84.61538461538461,2024,7,10
50,10,12,92.3076923076923,2024,7,12
50,10,6,46.15384615384615,2024,8,18
50,11,5,38.46153846153847,2022,11,27
50,11,12,92.3076923076923,2022,12,14
50,11,12,92.3076923076923,2022,12,3
50,11,1,7.6923076923076925,2022,12,30
50,12,1,12.5,2021,12,20
50,12,2,25.0,2021,12,10
50,12,5,62.5,2022,1,13
50,12,1,12.5,2022,1,13
50,14,5,25.0,2022,4,14
50,15,11,78.57142857142857,2022,1,6
50,15,4,28.57142857142857,2022,1,19
50,15,5,35.714285714285715,2022,2,7
50,15,3,21.428571428571427,2022,1,15
50,16,6,85.71428571428571,2020,5,27
50,17,6,66.66666666666666,2020,3,6
50,17,3,33.33333333333333,2020,3,15
50,17,5,55.55555555555556,2020,3,8
50,18,6,54.54545454545454,2024,4,24
50,18,4,36.36363636363637,2024,4,30
50,18,9,81.81818181818183,2024,5,3
50,18,1,9.090909090909092,2024,5,30
50,19,10,66.66666666666666,2022,10,1
50,19,1,6.666666666666667,2022,10,13
50,19,9,60.0,2022,10,3
50,20,2,13.333333333333334,2021,11,2
50,20,14,93.33333333333331,2021,11,19
50,20,9,60.0,2021,12,8
50,20,10,66.66666666666666,2021,12,11
50,20,11,73.33333333333333,2022,1,17
50,21,3,18.75,2021,3,21
50,22,4,28.57142857142857,2022,7,28
50,22,5,35.714285714285715,2022,8,10
50,22,5,35.714285714285715,2022,8,11
50,22,7,50.0,2022,8,27
50,22,8,57.14285714285714,2022,9,14
50,23,4,44.44444444444444,2023,9,28
50,23,1,11.11111111111111,2023,10,20
50,24,4,66.66666666666666,2023,7,23
50,25,10,66.66666666666666,2023,1,23
50,25,13,86.66666666666667,2023,1,27
50,25,5,33.33333333333333,2023,2,16
50,25,10,66.66666666666666,2023,2,13
50,25,12,80.0,2023,1,27
50,26,11,78.57142857142857,2023,11,23
50,26,3,21.428571428571427,2023,11,26
50,26,10,71.42857142857143,2023,12,7
50,26,9,64.28571428571429,2023,12,20
50,26,8,57.14285714285714,2024,2,3
50,27,8,80.0,2021,1,11
50,27,9,90.0,2021,1,26
50,27,8,80.0,2021,2,14
50,27,9,90.0,2021,3,6
50,27,5,50.0,2021,2,4
50,28,2,33.33333333333333,2024,1,2
50,28,4,66.66666666666666,2024,1,3
50,28,4,66.66666666666666,2024,1,4
50,28,4,66.66666666666666,2024,3,2
50,28,5,83.33333333333334,2024,2,27
50,29,11,61.11111111111112,2022,8,13
50,29,13,72.22222222222221,2022,8,17
50,29,16,88.88888888888889,2022,9,15
50,29,3,16.666666666666664,2022,8,25
50,30,15,83.33333333333334,2021,2,13
50,30,5,27.77777777777778,2021,2,24
50,30,7,38.88888888888889,2021,3,15
51,1,1,20.0,2023,6,17
51,1,4,80.0,2023,6,8
51,2,7,77.77777777777779,2023,6,11
51,2,6,66.66666666666666,2023,7,5
51,2,2,22.22222222222222,2023,6,15
51,2,3,33.33333333333333,2023,7,8
51,2,6,66.66666666666666,2023,6,30
51,3,5,50.0,2024,5,10
51,3,5,50.0,2024,5,27
51,3,3,30.0,2024,5,20
51,4,1,6.666666666666667,2023,6,23
51,4,3,20.0,2023,6,8
51,4,3,20.0,2023,7,2
51,5,3,42.85714285714285,2023,6,27
51,5,5,71.42857142857143,2023,6,13
51,6,9,52.94117647058824,2024,1,4
51,7,12,75.0,2023,6,19
51,7,12,75.0,2023,6,13
51,7,12,75.0,2023,6,27
51,8,11,73.33333333333333,2024,9,26
51,9,1,20.0,2023,6,30
51,9,1,20.0,2023,6,22
51,10,1,7.6923076923076925,2024,7,10
51,10,1,7.6923076923076925,2024,7,14
51,11,12,92.3076923076923,2023,6,12
51,11,2,15.384615384615383,2023,6,11
51,12,3,37.5,2023,6,15
